GEOID_c1,GEOID_c2,n
27053022802,27003050109,.0216659770577626
27053106500,27003050109,.0196025508903846
27053026512,27003050110,.0076944588410362
27053104400,27003050111,.2058267805152155
27163071006,27003050111,.0175171722551249
27053126200,27003050115,.323064534080538
27053105201,27003050115,.073849886981829
27053104400,27003050116,.01583282986022
27003050226,27003050116,.2744357155324421
27053008100,27003050116,.1029133902576078
27053126200,27003050208,.076232141499535
27053026507,27003050208,.0078410205095067
27053106500,27003050208,.0392051017807691
27053021400,27003050208,.0299384398542134
27053104400,27003050215,.0343044644415553
27053105600,27003050215,.0343044644415553
27053022901,27003050215,.0658645682926811
27003050215,27003050216,.8233071220608621
27053105600,27003050216,.0121074577224694
27053126200,27003050216,.1760269471476958
27053108000,27003050216,.1176153084093655
27053104400,27003050217,.01583282986022
27123033200,27003050218,.0274435713998913
27053022200,27003050219,.0392051017807691
27003051202,27003050219,.0445030887565805
27053022901,27003050219,.0686089288831105
27053026508,27003050220,.0249487014120402
27123042202,27003050220,.0368644971444067
27003050606,27003050220,.0411653567164547
27123037602,27003050221,.0205826783582274
27003050606,27003050221,.0411653567164547
27003050710,27003050221,.0343044644415553
27123034201,27003050221,.045739284899721
27123042202,27003050221,.0737289942888134
27053110500,27003050221,.0069185475985959
27053026508,27003050221,.0249487014120402
27053109100,27003050222,.1100758632819784
27053021400,27003050222,.0299384398542134
27053026514,27003050222,.0211104393024504
27123036500,27003050223,.1372178577662211
27053007700,27003050224,.0949969791613203
27053126200,27003050224,.0283899006549588
27053103600,27003050224,.091478569799442
27053026713,27003050225,.0249487014120402
27053026512,27003050225,.0343044644415553
27053126100,27003050225,.1029133933246658
27053021602,27003050225,.0658645682926811
27053022000,27003050226,.0211104393024504
27053105600,27003050227,.0242149154449388
27053026510,27003050227,.0182957142665942
27123041200,27003050227,.0633313194408802
27053125800,27003050227,.1372178577662211
27003050710,27003050228,.0343044644415553
27053126100,27003050228,.01583282986022
27003050606,27003050228,.0411653567164547
27053026019,27003050228,.0316656597204401
27053026016,27003050228,.1266626388817604
27053022802,27003050229,.0392051017807691
27053105600,27003050229,.0949969791613203
27053126200,27003050229,.4490766254167234
27123034201,27003050230,.045739284899721
27003050818,27003050230,.1646614268658188
27053126100,27003050230,.1198485081238012
27163070907,27003050230,.0075532760255935
27123041200,27003050230,.0633313194408802
27053126200,27003050230,.0161432774744689
27163070907,27003050232,.0075532760255935
27053122500,27003050232,.0548871443333116
27053021502,27003050232,.0283899006549588
27053103700,27003050232,.0324989655866439
27123030202,27003050233,.012864173782201
27003050820,27003050234,.411653561030431
27053126200,27003050235,.3488110877014325
27123035200,27003050236,.235230616818731
27123033400,27003050236,.0216659770577626
27053110500,27003050236,.0329322841463405
27123034201,27003050236,.0093557630295151
27053110200,27003050236,.1176153084093655
27053026512,27003050237,.0343044644415553
27123036000,27003050237,.0329322856798696
27053126200,27003050237,.705691850456193
27123042202,27003050237,.0368644971444067
27053126100,27003050237,.3154750663867555
27053003800,27003050237,.0748461042361206
27053105500,27003050401,.1266626388817604
27053022901,27003050401,.0726447463348165
27053109100,27003050401,.0588076542046827
27053126200,27003050401,.1899939583226405
27053103700,27003050402,.0633313194408802
27053024400,27003050402,.0164661420731703
27053026510,27003050402,.0182957142665942
27003050710,27003050402,.0343044644415553
27053026712,27003050402,.045739284899721
27123034201,27003050402,.0145289494969926
27037060745,27003050504,.0422208786049008
27003050606,27003050504,.0411653567164547
27053026508,27003050504,.2058267805152155
27053026514,27003050505,.0211104393024504
27053126200,27003050505,.0558174321080943
27123036700,27003050505,.0316656597204401
27053126100,27003050505,.0274435721666558
27053007700,27003050505,.0392051017807691
27053003800,27003050602,.0882114813070241
27003050401,27003050602,.8233071220608621
27053026402,27003050602,.0222515443782903
27003050608,27003050602,.411653561030431
27053122600,27003050605,.026558293468529
27053021502,27003050606,.0283899006549588
27003050606,27003050606,.0411653567164547
27053021400,27003050607,.1463657141327536
27053122600,27003050607,.026558293468529
27053026508,27003050608,.0392051017807691
27003051202,27003050608,.0222515443782903
27003051201,27003050608,.2058267805152155
27053126100,27003050608,.0302686443061735
27003050608,27003050608,.411653561030431
27053026514,27003050608,.0211104393024504
27123034201,27003050608,.0145289494969926
27053126200,27003050608,.1899939583226405
27163070907,27003050608,.0151065520511871
27053022200,27003050609,.0392051017807691
27053022802,27003050609,.0411653567164547
27053126200,27003050610,.0242149154449388
27053026403,27003050610,.0216659770577626
27053023000,27003050610,.0182957142665942
27003050710,27003050610,.0343044644415553
27053105204,27003050610,.0837261481621415
27003050818,27003050702,.1646614268658188
27053126100,27003050702,.01583282986022
27053026712,27003050702,.0228696424498605
27053027203,27003050704,.0254631060852876
27003050222,27003050704,.8233071220608621
27053126100,27003050704,.0302686443061735
27003050710,27003050704,.0343044644415553
27123042002,27003050704,.0633313194408802
27053026207,27003050706,.0155340968741339
27003050710,27003050706,.0343044644415553
27003050606,27003050706,.0411653567164547
27037060750,27003050707,.0404905119371307
27053105201,27003050707,.012864173782201
27123042202,27003050707,.1474579908779203
27053126100,27003050707,.1198485081238012
27003050235,27003050707,.8233071220608621
27053026612,27003050707,.0175171722551249
27053106500,27003050707,.0196025508903846
27123031900,27003050707,.0425848509824381
27053104400,27003050709,.1029133902576078
27053008100,27003050710,.0748461042361206
27053106500,27003050710,.0274435721666558
27003050710,27003050710,.0686089288831105
27053021400,27003050710,.0149692199271067
27003050710,27003050711,.0343044644415553
27053122500,27003050711,.0238639749969899
