GEOID_c3,GEOID_c4,n
27139080904,27001790501,.0001197352672982
27053025702,27001790501,.001256462629485
27141030402,27003050107,.0000599563813463
27003050237,27003050107,.0001994385308435
27053026822,27003050107,.0013379096042194
27003051001,27003050107,.0023948533812764
27003050223,27003050107,.0033119866501589
27003050711,27003050107,.0018759688473578
27003050821,27003050107,.0003160635234221
27003050610,27003050107,.0002278504469386
27053002400,27003050107,.0042879288406729
27053026713,27003050107,.002070607993989
27053020302,27003050107,.000040684456428
27163070502,27003050107,.0004437149894313
27003050402,27003050107,.0004461038199296
27037060745,27003050107,.0000737113231081
27003050108,27003050107,.0012103022590382
27053026903,27003050107,.000013294869472
27123040200,27003050107,.0000157313935577
27123041107,27003050107,.0029990402148438
27003050608,27003050107,.0067364868864004
27003050107,27003050107,.0004012767186741
27003050505,27003050107,.0001164394270902
27141031500,27003050107,.0173166329741293
27053026812,27003050107,.000289845718893
27053026511,27003050107,.0015355568367239
27123037402,27003050107,.000078744208788
27025110302,27003050108,.0174659135962119
27003050707,27003050108,7.55674812915e-06
27003050711,27003050108,.0032681875407268
27003051202,27003050108,.0010940037167516
27003050808,27003050108,.0000210743518785
27003050114,27003050108,.0004012767186741
27053022700,27003050108,.0003192026053954
27053027102,27003050108,.0000482210267907
27003050221,27003050108,.0011775913727919
27003050712,27003050108,.0009703285620409
27025110501,27003050108,.0001075408025623
27003050501,27003050108,.0003591007038581
27003050610,27003050108,.0015914358542045
27037061009,27003050108,.0010822896705149
27003050602,27003050108,.0012299507992466
27053026207,27003050108,.0000117658609649
27003050505,27003050108,.0021250634326498
27037060745,27003050108,.0004422679386487
27003050608,27003050108,.0111211034053684
27003050609,27003050108,.0002459202287576
27025110502,27003050108,.0001264461075025
27053026404,27003050108,.0001353900682403
27123037100,27003050108,.0003291173291584
27053026908,27003050108,.0016634204489113
27163070103,27003050108,.0012060564124736
27037060301,27003050108,.0005112934246751
27053020200,27003050108,.0022405117799583
27123041400,27003050108,.0000405197615215
27003050227,27003050108,.000073599705119
27003050402,27003050108,.0004461038199296
27123040402,27003050108,.0003505270096559
27123041002,27003050108,.0016654234049415
27003050606,27003050108,.0000529270160396
27003050605,27003050108,.0026561623396605
27003050806,27003050108,.000827269585858
27123040504,27003050108,.0007280055610997
27053026819,27003050108,.0023524215196316
27003050607,27003050108,.0000197032526646
27003050706,27003050108,.0045668687677774
27003050821,27003050108,.0002425821510165
27123041200,27003050108,.0001909922829888
27053026510,27003050109,.000023053376792
27003051600,27003050109,.0046575774383242
27171101300,27003050109,.0002074803934471
27123036700,27003050109,.0013045948689201
27003050704,27003050109,.0059590144777174
27053025605,27003050109,.0037285877495269
27123041103,27003050109,.0060316204080136
27003051202,27003050109,.0005470018583758
27003050504,27003050109,.0083894247062076
27053022802,27003050109,.0054554028460516
27053106500,27003050109,.0134579800517377
27003050108,27003050109,.0173166330255997
27003050221,27003050109,.0000401276724654
27123031900,27003050109,.0012830435155904
27003050401,27003050109,.0012907480110126
27003050234,27003050109,.033767436698482
27003050501,27003050109,.0002745207329321
27123040704,27003050109,.0000569046538042
27003050605,27003050109,.0000881766651501
27003050227,27003050109,.0001902143375664
27163070103,27003050109,.0003629855179791
27037061102,27003050109,.0001060202030064
27003050402,27003050109,.0002542477297069
27003050806,27003050109,.0007093999547449
27123040504,27003050109,.0000188233297098
27003050220,27003050109,.0006916013114903
27053026819,27003050109,.000109592309096
27053026611,27003050109,.0033247560234326
27123037402,27003050109,.000078744208788
27037060202,27003050109,9.46582381836e-06
27053026403,27003050109,.0015203602694747
27053026822,27003050109,.001706385158854
27003050223,27003050109,.0257007710803808
27003050228,27003050109,7.10898122733e-06
27003050805,27003050109,.0001071982092242
27053021300,27003050109,.0000102163244089
27123041800,27003050109,.0031905295031621
27003050225,27003050109,.0065715320213491
27059130502,27003050109,.0000344425094977
27059130301,27003050109,.0001553920450717
27053026714,27003050109,.0006759551991323
27003050607,27003050109,.001150433343936
27053026810,27003050109,.0030031169672291
27123030202,27003050109,.0024235653035253
27003050706,27003050109,.0001042703243736
27053024004,27003050109,.0000126078632418
27053011000,27003050110,.0000545692266179
27003050610,27003050110,.0010586053842082
