GEOID_c2,GEOID_c3,n
11001005002,11001000100,.0730590068372214
11001004701,11001000100,.0725114782987869
24031704804,11001000100,.0118246677183986
11001006801,11001000100,.0498639635802517
11001001302,11001000100,.0396182791805182
51510201600,11001000100,.000672269004068
11001000701,11001000100,.1167594023117911
11001010600,11001000100,.0950115132877479
11001010700,11001000100,.2504473505462717
11001004201,11001000100,.0920209488909734
11001010100,11001000100,.0514493648812196
11001001200,11001000100,.0722256960956826
11001004400,11001000100,.1118533827579573
11001008410,11001000100,.0798165022311894
11001004202,11001000100,.2204402436049757
51510200301,11001000100,.0004497547733067
11001005800,11001000100,.0459888563807773
11001003600,11001000100,.1615057943714502
11001011000,11001000100,.0289487478757824
11001004901,11001000100,.0998812273314828
11001003400,11001000100,.0258010806077327
11001003800,11001000100,.0944121246301959
24031704803,11001000100,.0008513297918579
51013101801,11001000100,.0227015575711711
11001010200,11001000100,.0490693737723758
11001004902,11001000100,.0190903561997439
51153901224,11001000100,.0005542813036488
11001000100,11001000100,1.307181672471212
11001007601,11001000100,.0246256914534787
11001003900,11001000100,.1258356302489634
51013101601,11001000100,.0175500684012849
11001003500,11001000100,.1800636046319539
24031701218,11001000100,.0004334973287199
11001004001,11001000100,.3231449373461514
51059420400,11001000100,.0039260271834386
11001003301,11001000100,.0532110035644733
11001003700,11001000100,.0054575390808143
11001000400,11001000100,.0697540160054406
11001004100,11001000100,.086312753413592
51013101403,11001000100,.00753111256804
24031705501,11001000100,.0094816931496025
51013101802,11001000100,.018304481555264
11001005301,11001000100,.5828429014412253
11001000300,11001000100,.0547621548545565
11001008301,11001000100,.1597729980590899
11001000901,11001000100,.0643623798044157
11001004002,11001000100,.0796952261407449
11001008302,11001000100,.024155059255315
51013101702,11001000100,.0388196557666914
11001007200,11001000100,.0550607440796323
11001004300,11001000100,.0908383820089154
51013101603,11001000100,.0073399089311204
11001000501,11001000100,.1087385176188658
11001005500,11001000100,.5305231802327178
11001004802,11001000100,.0110091730138317
24031704502,11001000100,.0187803547490236
11001003000,11001000100,.0112184856769681
11001001100,11001000100,.0031300590448647
24031705602,11001000100,.0199720859612837
11001000801,11001000100,.0145877750014267
11001005001,11001000100,.0312750387018651
11001005600,11001000100,.2001699652464119
11001000702,11001000100,.0051766368227168
11001002802,11001000100,.063853204277368
11001000202,11001000100,.0987383259325637
51059470900,11001000100,.0000895808128176
51013101402,11001000100,.0033611746287
11001001002,11001000100,.1200854398121112
11001005201,11001000100,.1051647279926872
24031702800,11001000100,.0081286434090091
51013102902,11001000100,.0150135820341911
11001004801,11001000100,.0632905157407791
11001010800,11001000100,.0464269017865466
11001006700,11001000100,.0633554450661006
51013101701,11001000100,.0151596465646049
11001008804,11001000100,.0033606949300576
24031703209,11001000100,.006106786119104
51059482202,11001000100,.0006769199347709
51013101401,11001000202,.017738129198895
11001000501,11001000202,.0383365903849963
11001002801,11001000202,.0061372662095315
11001000801,11001000202,.0050275558207304
51013101701,11001000202,.0291571191649876
11001004702,11001000202,.1605939747910579
11001004100,11001000202,.038698912081293
24033801404,11001000202,.0006105410953429
11001004400,11001000202,.1819539146503896
11001000901,11001000202,.0015275265811431
11001004300,11001000202,.052308324307108
11001000400,11001000202,.0151308839825972
11001000702,11001000202,.0614966923580944
11001006600,11001000202,.0443981539897774
11001005800,11001000202,.100832501953247
11001001401,11001000202,.0118246677183986
51013101601,11001000202,.0693713831075473
51013101802,11001000202,.0121798456194415
51013103100,11001000202,.0058125480313483
24031702700,11001000202,.0159633006841096
11001000202,11001000202,.3308514815368478
11001000100,11001000202,.6947267630086323
11001003700,11001000202,.0234575587107821
11001008301,11001000202,.0409868536759429
51013102003,11001000202,.0093537014677834
11001004901,11001000202,.0558454993105579
11001010200,11001000202,.0073108835492549
11001001302,11001000202,.0459838869297556
11001004202,11001000202,.0116096734513903
11001007200,11001000202,.1407399443475422
24031705501,11001000202,.0038141577512397
11001007000,11001000202,.0119156882187512
11001000600,11001000202,.0167259593139878
11001005600,11001000202,.0425999086897545
51510200303,11001000202,.0013826968433376
51013101403,11001000202,.0046769730953926
51013101603,11001000202,.0167497118406344
11001010100,11001000202,.0449479625884867
51013101402,11001000202,.0893944847421069
51013103402,11001000202,.0146999511042662
24031705602,11001000202,.0060560392415788
51013100700,11001000202,.0016869055534088
11001000300,11001000202,.0212844029835496
11001005201,11001000202,.1090941365997796
11001001200,11001000202,.011180458971318
11001000701,11001000202,.0477325451221179
51059452700,11001000202,.0004324125142893
11001000902,11001000202,.3647652953281367
11001008702,11001000202,.1888132316205376
11001005002,11001000202,.1384921274127209
11001005500,11001000202,.2480227484059054
11001003800,11001000202,.3322187625465202
51013101404,11001000202,.00137721456402
11001002802,11001000202,.0350716122345836
51013101702,11001000202,.0310992247731397
51059480202,11001000202,.0012287926541352
11001010700,11001000202,.0955827310482551
11001004002,11001000202,.047422260125927
51013101801,11001000202,.0052601257684548
11001005301,11001000202,.0232487327545614
11001001100,11001000202,.1596330044623788
11001011000,11001000202,.0063892012277214
51510200702,11001000202,.0067597485864938
51059452600,11001000202,.0003912573777251
51013103502,11001000202,.0224729856556233
11001003100,11001000300,.0245589256806863
51013101603,11001000300,.051224193460636
11001005600,11001000300,.1240756813499376
11001005002,11001000300,.1467423814933952
11001003800,11001000300,.1003986250064609
11001000901,11001000300,.020597807680658
11001002802,11001000300,.0703865012371215
24031701211,11001000300,.0002851022999159
24031705701,11001000300,.004082943425089
51510200702,11001000300,.0112802243146102
11001000300,11001000300,1.044679887221706
11001010500,11001000300,.0325851050759043
11001001702,11001000300,.0023389453464888
11001000701,11001000300,.1571681099993775
51510200406,11001000300,.001385746431419
11001002701,11001000300,.0406572764903761
11001001302,11001000300,.0758830079160227
11001010100,11001000300,.0036801262867692
24031705502,11001000300,.0012486512344221
24031701215,11001000300,.0006955686919088
11001009201,11001000300,.0531760172910563
11001004801,11001000300,.0358461264703637
11001007200,11001000300,.3471131936498363
11001003600,11001000300,.0222276663632006
11001001001,11001000300,.1504799223488664
11001000100,11001000300,.2192389777166834
11001003000,11001000300,.0112184856769681
11001003700,11001000300,.0248341650575923
51013103502,11001000300,.0544987073764156
11001002101,11001000300,.0015203143879571
11001000902,11001000300,.0023389452645212
11001004001,11001000300,.0053211005150285
24031704806,11001000300,.004684757501108
51013101100,11001000300,.001773700145246
11001008200,11001000300,.0186705280135904
11001010700,11001000300,.1246187647197445
11001000801,11001000300,.0186462335498449
11001006801,11001000300,.0662365801814558
24031704805,11001000300,.0005613693015534
11001004702,11001000300,.126573348017994
11001000400,11001000300,.2359375574275733
11001005900,11001000300,.1614159249901183
