GEOID_c2,GEOID_c3,n
48085031640,48017950100,.0014732411186025
48113013803,48023950300,.0000566306314947
48085031642,48023950300,.059439516594327
48113001900,48061011700,.0069498891322889
48439113518,48061011700,.0018360873860353
48113017004,48085030100,.0002307434555059
48113000702,48085030100,.0520500887203237
48113007811,48085030100,.0150479780013687
48085031640,48085030100,.0014732411186025
48113018001,48085030100,.0002925172867127
48085030802,48085030100,.0069149242750141
48121021624,48085030100,.0016649723766516
48085030530,48085030100,.0041765649548527
48121020306,48085030100,.0005402878021061
48085030526,48085030100,.0017004532625936
48085032004,48085030100,.001523150210663
48085030601,48085030100,.0003172734251778
48085030801,48085030100,.0038551651583696
48085031802,48085030100,.0013588853207321
48121021738,48085030100,.0031577733338304
48085030605,48085030100,.0005342330849071
48085031656,48085030100,.0020554811471548
48085032010,48085030100,.0039923521854966
48085031720,48085030100,.0155430638708078
48085030505,48085030100,.003832761271649
48085030100,48085030100,.0142385591497653
48085030702,48085030100,.0001257180901068
48113001900,48085030100,.0012360068790418
48113007820,48085030100,.0072740663433759
48231960900,48085030100,.0002773868203703
48113010000,48085030100,.0003211809052034
48121021735,48085030100,.0034901608355991
48085030513,48085030100,.0093475159841479
48121021518,48085030100,.007710343304643
48085031612,48085030100,.0014897121718366
48085030521,48085030100,.0031670280909951
48085031507,48085030100,.0016259943654597
48085030603,48085030100,.0005320387301097
48139061700,48085030100,.0001026234723479
48085030405,48085030100,.014941428060141
48121020113,48085030201,.0015724738435638
48113001800,48085030201,.0201963565661595
48113013621,48085030201,.00539583243509
48085030530,48085030201,.0058812572632843
48085030802,48085030201,.0011640988774936
48085030513,48085030201,.0028569257354879
48439105403,48085030201,.0054349610844533
48085032004,48085030201,.0010991838505086
48085030601,48085030201,.0027263695848535
48085030801,48085030201,.0021540623107398
48085031004,48085030201,.0011609279888901
48085031640,48085030201,.0060555157477556
48085031900,48085030201,.0185493433212884
48085031507,48085030201,.0133407746752973
48085031806,48085030201,.0074341957005998
48085031100,48085030201,.001547904031318
48121021630,48085030201,.0001658642500439
48113019213,48085030201,.0004610913943419
48113014206,48085030201,.0057550529054032
48113001900,48085030201,.0012360068790418
48121021635,48085030201,.0019923792827377
48085030505,48085030201,.003832761271649
48085030528,48085030201,.0018017005567693
48085030525,48085030201,.0005207186556381
48085031807,48085030201,.0371496956444837
48085031631,48085030202,.0010560164187842
48121021525,48085030202,.0376640902761628
48113001800,48085030202,.1371123920775733
48085030202,48085030202,.1320878080556283
48113013624,48085030202,.0081954803874929
48439113114,48085030202,.0048332129541615
