GEOID_c1,GEOID_c2,n
48201450802,48015760100,.0083737887315908
48201541201,48015760100,.0063305847733833
48157673102,48015760200,.0082429487778162
48157673101,48015760200,.0179846155152353
48201454900,48015760200,.0441683053548346
48201411700,48015760200,.0134122552637464
48201541700,48015760200,.0141783052992949
48201100000,48015760200,.0263774366785933
48201413300,48015760200,.0090956673119446
48201455300,48015760200,.0141046009636274
48201454600,48015760200,.0252549911847387
48201552602,48015760200,.0253223390935333
48201432702,48015760200,.0439623924990501
48201542500,48015760300,.030435502669414
48201510400,48015760300,.0498035486167151
48339690800,48015760300,.0072598442677628
48201432400,48015760300,.0119897436768235
48201411502,48015760300,.0079931622055567
48201100000,48015760300,.0864470613031151
48201510300,48015760300,.0202903351129427
48201543002,48015760300,.0065398597183729
48201410600,48015760300,.1978307706675878
48201411501,48015760300,.0051720461980346
48201455300,48015760300,.0058616521858113
48201541800,48015760400,.008329716768295
48201432702,48015760400,.0465484154138232
48201313900,48015760400,.038289824298572
48201413201,48015760400,.0420916507462695
48201430200,48015760501,.0082429487778162
48201410600,48015760501,.0376820518715783
48201454900,48015760501,.0188410255673006
48201542500,48015760501,.015217751334707
48201542500,48015760502,.015217751334707
48201411501,48015760502,.0460071544266964
48201454900,48015760502,.0064862542202333
48201314002,48015760502,.0389175253213999
48157673101,48015760502,.0359692310304705
48201432300,48015760502,.0164858975556323
48201310100,48039660100,.0159863244111133
48039660602,48039660100,.1003459756629059
48167720700,48039660100,.0396099697762027
48167721400,48039660100,.0047958971759386
48167721201,48039660100,.0108400418245379
48039660300,48039660100,.1130461489819417
48201411502,48039660100,.0079931622055567
48039660601,48039660100,.0065943591696483
48201412900,48039660100,.0695668640866344
48339692100,48039660100,.0121742009203702
48201510200,48039660100,.0892469637953533
48201314002,48039660200,.0073955423741109
48201411800,48039660200,.0840343068466384
48201341501,48039660200,.0146541308330167
48201410100,48039660200,.0545740038716675
48201350400,48039660200,.0184028617706786
48201411501,48039660200,.0460071544266964
48201341100,48039660200,.0063305847733833
48039660300,48039660200,.0968967006013326
48201310200,48039660200,.1556701012855996
48039660601,48039660200,.0065943591696483
48201340201,48039660200,.0186193664603201
48201522302,48039660200,.0288804033876928
48201100000,48039660200,.3048059136621865
48201340900,48039660200,.0047958971759386
48201431301,48039660200,.0170177001795722
48201320700,48039660200,.009891538385984
48201341400,48039660200,.0096502808488781
48201350400,48039660300,.0276042926560178
48201341100,48039660300,.0063305847733833
48201340201,48039660300,.0186193664603201
48201431301,48039660300,.0170177001795722
48201341501,48039660300,.0263774366785933
48201100000,48039660300,.1524029568310933
48201321700,48039660300,.7913230590870862
48201411700,48039660300,.0134122552637464
48039660601,48039660300,.019783077508945
48201330900,48039660300,.008329716768295
48201410200,48039660300,.1003085549172945
48201411400,48039660300,.0255265495323813
48039660100,48039660300,.3956615295435431
48201310100,48039660300,.0159863244111133
48157672002,48039660300,.0116371038534558
48201350801,48039660300,.0172026755179701
48201341302,48039660300,.0095340124049157
48201340203,48039660300,.0094205127836503
48039660300,48039660300,.3068395472366987
48201320700,48039660300,.029674615894929
48201543200,48039660300,.0067634452833066
48201350802,48039660300,.0071938457639079
48201341301,48039660300,.0118107916516815
48201452100,48039660300,.0090956673119446
48201541201,48039660300,.0063305847733833
48201542500,48039660300,.015217751334707
48201510200,48039660300,.0433601672981518
48201340100,48039660300,.008329716768295
48201431900,48039660300,.008157969430586
48039660602,48039660300,.1395851354470973
48201341000,48039660400,.0104121455918803
48039660601,48039660400,.0131887183392967
48201340900,48039660400,.0095917943518772
48201340100,48039660400,.0249891503048851
48201341201,48039660400,.0055337276240795
48201410300,48039660400,.0659435902225293
48201431502,48039660400,.0101451675564713
48201413300,48039660400,.0895837438730625
48039660602,48039660400,.1711236112033125
48201340203,48039660400,.0188410255673006
48201431900,48039660400,.0322988997091262
48167721201,48039660400,.0108400418245379
48201321100,48039660400,.0089923077576176
48201510200,48039660400,.1946433774452697
48201552602,48039660400,.007065384771982
48167721400,48039660400,.0095917943518772
48201411501,48039660400,.0692407687018879
48039660701,48039660400,.0277657215783475
48039660300,48039660400,.1291955988365047
48201432100,48039660400,.0454783365597229
48339691602,48039660400,.0125606842028518
48167720700,48039660400,.0245371490275714
48201410600,48039660400,.1483730780006909
48201341302,48039660400,.0095340124049157
48201350400,48039660400,.0092014308853393
48201411000,48039660400,.235512819591258
48201412900,48039660400,.0695668640866344
48201341301,48039660400,.0118107916516815
48201450600,48039660400,.0586165233320668
48201530200,48039660400,.03956615501789
48201431201,48039660400,.0164858971871438
48201313100,48039660400,.0431630745834473
48201510700,48039660400,.1256068309738623
48201340203,48039660500,.0094205127836503
48201431600,48039660500,.0161494498545631
48201411000,48039660500,.071938462060941
48201552001,48039660500,.0066497739463935
48039660300,48039660500,.0484483495636893
48039660602,48039660500,.2061854341083057
48201543200,48039660500,.0671878079047969
48201510200,48039660500,.0537318130543946
48201313900,48039660500,.0329717951112646
48201432400,48039660500,.0131887183392967
48201341000,48039660500,.0052060727959401
48167720700,48039660500,.0122685745137857
48039660601,48039660500,.019783077508945
48201431900,48039660500,.0249891503048851
48201411800,48039660500,.1483730780006909
48201510600,48039660500,.0202903351129427
48201411501,48039660500,.0460071544266964
48157671400,48039660500,.0100167478352591
48201522402,48039660601,.0050725837782357
48201412200,48039660601,.0287753830556315
48201410701,48039660601,.0071290367409774
48167721400,48039660601,.0047958971759386
48201410300,48039660601,.038289824298572
48201312300,48039660601,.1758495729441087
48201411700,48039660601,.0475700851948136
48201410401,48039660601,.0134122552637464
