GEOID_c5,GEOID_c6,n
34017018302,34003001000,.0007229742237622
34003055100,34003001000,.0001923767248879
34031143300,34003001000,.0000508105524107
34003019305,34003001000,.0014234758234019
34003055200,34003001000,.0000378548573234
34003043001,34003001000,.0026470349666056
34003015400,34003001000,.0001938910725766
34039037800,34003001000,.000073360195784
34003044100,34003001000,1.86171145530e-06
34003053100,34003001000,.0007833253463915
34023008207,34003001000,.0000870357239539
34003014000,34003001000,.0000752276882417
34017018800,34003001000,.000042084574541
34003023200,34003001000,2.37191876711e-06
34003056200,34003001000,.0000627684337487
34017018600,34003001000,.0004077632855112
34003019306,34003001000,.0000412907903659
34003035200,34003001000,.0000773251672752
34031143400,34003001000,8.53745079850e-08
34003002200,34003001000,3.19107468450e-06
34003027000,34003001000,.0000390441087249
34017002200,34003001000,.0003275567715068
36119008800,34003001000,.0000150071574485
34027040400,34003001000,9.65884088372e-06
34003012001,34003001000,.0001950841279432
34003017200,34003001000,.0000147840089073
34017018400,34003001000,.0000753029139577
34003049002,34003001000,.0000632250017158
34017019300,34003001000,.0012581585001554
34003015200,34003001000,.000019727980773
34003026100,34003001000,4.77346850433e-07
34003034000,34003001000,.0000172945599988
34017000800,34003001000,.0001756633464052
34017019000,34003001000,.0000447303622942
34003001000,34003001000,.0021288671837915
34027046105,34003001000,1.75903073046e-06
34003047400,34003001000,.0000690425690994
34003019104,34003001000,.0001225283881231
34017018500,34003001000,.0001046849502942
34003019303,34003001000,.0002713887852978
34003059200,34003001000,.0000593520133066
34039032600,34003001000,.0003774247764718
34023006205,34003001000,.0001102838778327
34017018702,34003001000,.0001751717996763
34003023502,34003001000,.0001453601990328
34035051000,34003001000,1.45796673544e-08
34003013002,34003001000,.0001115690698395
34027041300,34003001000,4.93885219244e-08
34003029100,34003001000,.0001263312452166
34003044201,34003001000,3.87863020597e-06
34023003800,34003001000,9.41015305340e-07
34003044202,34003001000,6.65756864099e-06
34029722002,34003001000,.0012239000478572
34003032102,34003001000,.0008350589855689
34017007500,34003001000,.000552196108206
34003053200,34003001000,.0014115822110461
34017018301,34003001000,.0001135878094416
34003023302,34003001000,.0002423704426537
34013019700,34003001000,8.43758559768e-06
34017015600,34003001000,.0001114539392195
34003055200,34003002100,.0000516904659076
34003019305,34003002100,.0000104222450425
34003059100,34003002100,3.47236616812e-06
34003008000,34003002100,.0000112462450872
34003015400,34003002100,.0001292607150511
34003029200,34003002100,.000232423461236
34003006300,34003002200,.0000798847987224
34003037100,34003002200,2.67720102988e-06
34003049002,34003002200,.0002334759943068
34017015002,34003002200,2.59225849043e-06
34003003500,34003002200,.0008896567611636
