GEOID_c3,GEOID_c4,n
10003012900,10003000200,9.29966864025e-06
42029300108,10003000200,.0003552246900126
42029302702,10003000200,.0003423985844908
10003010702,10003000200,4.11689196982e-06
10003013501,10003000200,7.87913199078e-06
34007603603,10003000200,.0000407144394723
42091203500,10003000200,.000033287872632
10003002700,10003000200,.0000858865082731
42091203304,10003000200,.0000653950061857
10003001300,10003000200,.0007400383168346
42101001001,10003000200,.0003140269201491
42091204102,10003000200,.0007176848216116
10003011203,10003000200,.0013526499884043
42045408400,10003000200,.0000375587373353
42091202100,10003000200,.0001466342847978
10003001100,10003000200,.0000353395641632
10003010800,10003000200,.0000140067313723
42091202402,10003000300,.0000683141943123
10003002700,10003000300,.0001939973246638
10003010800,10003000300,.0004888211415867
10003012900,10003000300,2.32491716006e-06
10003010101,10003000300,4.26234803151e-06
10003010104,10003000300,.0000547842792844
10003001600,10003000300,.0040579498442767
10003001100,10003000300,.0002452680946404
10003013800,10003000400,.000050603288541
10003001100,10003000400,.0000203323520905
10003000400,10003000400,.0001276314183201
10003014702,10003000400,.0024487631313606
42091204007,10003000400,.0000927115880139
42101000804,10003000400,.0033558544883478
34015500202,10003000400,5.45877559411e-06
42091203901,10003000400,.0004134784223297
10003010800,10003000400,.0000315151451963
42101000402,10003000400,.0001346598377051
42101001001,10003000500,.0003140269201491
10003010104,10003000500,.0000547842792844
10003001100,10003000500,.0000303371598781
10003012900,10003000500,4.64983432012e-06
10003014903,10003000500,.0017003471328389
10003002800,10003000500,.0007743071287107
10003001100,10003000601,5.00240389381e-06
10003014000,10003000601,3.79531456832e-06
42091200505,10003000601,.0000130062493036
42101024300,10003000601,.0002814919699727
10003001902,10003000601,.0039316181444753
42101028200,10003000601,.0008417231665998
42101007800,10003000602,.0000973329508797
10003012900,10003000602,2.32491716006e-06
10003010101,10003000602,.0102919019841959
42045400301,10003000602,.0000362988317408
10003001300,10003000602,.0007400383168346
10003010800,10003000602,.0000293164154065
42101025700,10003000900,.0011184493840868
10003000500,10003000900,.0007144278210779
10003012900,10003000900,2.32491716006e-06
10003010800,10003000900,.0001629403805289
10003013700,10003000900,.0001703220868985
42091204007,10003001100,.0000927115880139
42101001201,10003001100,.0000966178553891
42091204102,10003001100,.0000260186791301
10003002800,10003001100,.0023229213861322
10003001300,10003001100,.0001337785696588
10003002700,10003001100,.0001399419164685
10003001500,10003001100,.0001064839191459
10003013501,10003001100,3.93956599539e-06
42029303100,10003001100,.0026194438494111
10003001100,10003001100,.0058266883799661
42101000402,10003001100,.0002654007696195
42045409601,10003001100,.0008036361664685
42101012500,10003001100,.001322566318929
42101001001,10003001100,.0005381495219449
42101000804,10003001100,.0012341241171768
42101021000,10003001100,.0000383611319978
